Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,SurveyYear_raw,Value_raw,SurveyYear,ok_country,ok_gender,ok_demo_q,ok_demo_r,ok_question,ok_year,ok_value,is_valid_row
Madagascar,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2008,8.4,01/01/2008,8.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... for at least one specific reason,01/01/2008,28.8,01/01/2008,28.8,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... for at least one specific reason,01/01/2008,32.7,01/01/2008,32.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2008,30.6,01/01/2008,30.6,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... if she argues with him,01/01/2008,8.7,01/01/2008,8.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... if she argues with him,01/01/2008,9.2,01/01/2008,9.2,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2008,10.1,01/01/2008,10.1,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... if she burns the food,01/01/2008,5.8,01/01/2008,5.8,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... if she burns the food,01/01/2008,7.5,01/01/2008,7.5,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2008,7.4,01/01/2008,7.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2008,18.4,01/01/2008,18.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... if she goes out without telling him,01/01/2008,20.1,01/01/2008,20.1,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2008,18.3,01/01/2008,18.3,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... if she neglects the children,01/01/2008,23.5,01/01/2008,23.5,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... if she neglects the children,01/01/2008,25.8,01/01/2008,25.8,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2008,23.4,01/01/2008,23.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2008,7.4,01/01/2008,7.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2008,9.0,01/01/2008,9.0,2008,True,True,True,True,True,True,True,True
Madagascar,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2008,11.4,01/01/2008,11.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... for at least one specific reason,01/01/2008,29.7,01/01/2008,29.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... for at least one specific reason,01/01/2008,31.7,01/01/2008,31.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... if she argues with him,01/01/2008,9.1,01/01/2008,9.1,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... if she argues with him,01/01/2008,8.2,01/01/2008,8.2,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... if she burns the food,01/01/2008,6.7,01/01/2008,6.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... if she burns the food,01/01/2008,4.9,01/01/2008,4.9,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... if she goes out without telling him,01/01/2008,19.4,01/01/2008,19.4,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... if she goes out without telling him,01/01/2008,16.2,01/01/2008,16.2,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... if she neglects the children,01/01/2008,23.7,01/01/2008,23.7,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... if she neglects the children,01/01/2008,26.8,01/01/2008,26.8,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Rural,... if she refuses to have sex with him,01/01/2008,8.3,01/01/2008,8.3,2008,True,True,True,True,True,True,True,True
Madagascar,M,Residence,Urban,... if she refuses to have sex with him,01/01/2008,7.1,01/01/2008,7.1,2008,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... for at least one specific reason,01/01/2015,18.6,01/01/2015,18.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... for at least one specific reason,01/01/2015,14.6,01/01/2015,14.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... for at least one specific reason,01/01/2015,14.7,01/01/2015,14.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... if she argues with him,01/01/2015,8.0,01/01/2015,8.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... if she argues with him,01/01/2015,5.7,01/01/2015,5.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... if she argues with him,01/01/2015,5.8,01/01/2015,5.8,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... if she burns the food,01/01/2015,6.6,01/01/2015,6.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... if she burns the food,01/01/2015,4.6,01/01/2015,4.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... if she burns the food,01/01/2015,5.0,01/01/2015,5.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... if she goes out without telling him,01/01/2015,8.2,01/01/2015,8.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... if she goes out without telling him,01/01/2015,5.6,01/01/2015,5.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... if she goes out without telling him,01/01/2015,6.3,01/01/2015,6.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... if she neglects the children,01/01/2015,10.5,01/01/2015,10.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... if she neglects the children,01/01/2015,7.6,01/01/2015,7.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... if she neglects the children,01/01/2015,7.4,01/01/2015,7.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,8.7,01/01/2015,8.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,8.0,01/01/2015,8.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,8.2,01/01/2015,8.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... for at least one specific reason,01/01/2015,4.0,01/01/2015,4.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... for at least one specific reason,01/01/2015,18.2,01/01/2015,18.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... for at least one specific reason,01/01/2015,18.1,01/01/2015,18.1,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... for at least one specific reason,01/01/2015,12.2,01/01/2015,12.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... if she argues with him,01/01/2015,0.9,01/01/2015,0.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... if she argues with him,01/01/2015,7.6,01/01/2015,7.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... if she argues with him,01/01/2015,7.7,01/01/2015,7.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... if she argues with him,01/01/2015,4.4,01/01/2015,4.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... if she burns the food,01/01/2015,0.8,01/01/2015,0.8,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... if she burns the food,01/01/2015,6.1,01/01/2015,6.1,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... if she burns the food,01/01/2015,6.5,01/01/2015,6.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... if she burns the food,01/01/2015,3.3,01/01/2015,3.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... if she goes out without telling him,01/01/2015,1.0,01/01/2015,1.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... if she goes out without telling him,01/01/2015,7.5,01/01/2015,7.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... if she goes out without telling him,01/01/2015,7.6,01/01/2015,7.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... if she goes out without telling him,01/01/2015,5.3,01/01/2015,5.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... if she neglects the children,01/01/2015,1.6,01/01/2015,1.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... if she neglects the children,01/01/2015,9.0,01/01/2015,9.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... if she neglects the children,01/01/2015,9.9,01/01/2015,9.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... if she neglects the children,01/01/2015,6.5,01/01/2015,6.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Higher,... if she refuses to have sex with him,01/01/2015,0.7,01/01/2015,0.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,No education,... if she refuses to have sex with him,01/01/2015,10.7,01/01/2015,10.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Primary,... if she refuses to have sex with him,01/01/2015,9.5,01/01/2015,9.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Education,Secondary,... if she refuses to have sex with him,01/01/2015,4.9,01/01/2015,4.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... for at least one specific reason,01/01/2015,15.7,01/01/2015,15.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... for at least one specific reason,01/01/2015,16.5,01/01/2015,16.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... for at least one specific reason,01/01/2015,16.6,01/01/2015,16.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... if she argues with him,01/01/2015,6.3,01/01/2015,6.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... if she argues with him,01/01/2015,6.7,01/01/2015,6.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... if she argues with him,01/01/2015,7.0,01/01/2015,7.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... if she burns the food,01/01/2015,5.2,01/01/2015,5.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... if she burns the food,01/01/2015,5.4,01/01/2015,5.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... if she burns the food,01/01/2015,6.0,01/01/2015,6.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,6.2,01/01/2015,6.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,6.7,01/01/2015,6.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... if she goes out without telling him,01/01/2015,7.6,01/01/2015,7.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... if she neglects the children,01/01/2015,8.9,01/01/2015,8.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... if she neglects the children,01/01/2015,8.7,01/01/2015,8.7,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... if she neglects the children,01/01/2015,8.8,01/01/2015,8.8,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,8.4,01/01/2015,8.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,8.6,01/01/2015,8.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,8.0,01/01/2015,8.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... for at least one specific reason,01/01/2015,16.0,01/01/2015,16.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... for at least one specific reason,01/01/2015,17.9,01/01/2015,17.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,15.1,01/01/2015,15.1,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... if she argues with him,01/01/2015,6.9,01/01/2015,6.9,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... if she argues with him,01/01/2015,7.2,01/01/2015,7.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,5.3,01/01/2015,5.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... if she burns the food,01/01/2015,5.2,01/01/2015,5.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... if she burns the food,01/01/2015,6.6,01/01/2015,6.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,5.5,01/01/2015,5.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,7.1,01/01/2015,7.1,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... if she goes out without telling him,01/01/2015,7.3,01/01/2015,7.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,5.2,01/01/2015,5.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... if she neglects the children,01/01/2015,8.5,01/01/2015,8.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... if she neglects the children,01/01/2015,10.0,01/01/2015,10.0,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,8.4,01/01/2015,8.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,8.6,01/01/2015,8.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,7.3,01/01/2015,7.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,8.5,01/01/2015,8.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... for at least one specific reason,01/01/2015,17.6,01/01/2015,17.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... for at least one specific reason,01/01/2015,10.5,01/01/2015,10.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... if she argues with him,01/01/2015,7.5,01/01/2015,7.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... if she argues with him,01/01/2015,3.3,01/01/2015,3.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... if she burns the food,01/01/2015,6.2,01/01/2015,6.2,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... if she burns the food,01/01/2015,2.6,01/01/2015,2.6,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... if she goes out without telling him,01/01/2015,7.5,01/01/2015,7.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... if she goes out without telling him,01/01/2015,4.4,01/01/2015,4.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... if she neglects the children,01/01/2015,9.5,01/01/2015,9.5,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... if she neglects the children,01/01/2015,5.4,01/01/2015,5.4,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,9.3,01/01/2015,9.3,2015,True,True,True,True,True,True,True,True
Malawi,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,4.1,01/01/2015,4.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... for at least one specific reason,01/01/2015,19.6,01/01/2015,19.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... for at least one specific reason,01/01/2015,8.8,01/01/2015,8.8,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... for at least one specific reason,01/01/2015,6.4,01/01/2015,6.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... if she argues with him,01/01/2015,8.4,01/01/2015,8.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... if she argues with him,01/01/2015,2.9,01/01/2015,2.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... if she argues with him,01/01/2015,2.4,01/01/2015,2.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... if she burns the food,01/01/2015,3.5,01/01/2015,3.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... if she burns the food,01/01/2015,1.5,01/01/2015,1.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... if she burns the food,01/01/2015,1.0,01/01/2015,1.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... if she goes out without telling him,01/01/2015,7.2,01/01/2015,7.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... if she goes out without telling him,01/01/2015,3.1,01/01/2015,3.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... if she goes out without telling him,01/01/2015,2.4,01/01/2015,2.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... if she neglects the children,01/01/2015,10.6,01/01/2015,10.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... if she neglects the children,01/01/2015,3.3,01/01/2015,3.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... if she neglects the children,01/01/2015,2.7,01/01/2015,2.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,7.3,01/01/2015,7.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,3.5,01/01/2015,3.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,2.2,01/01/2015,2.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... for at least one specific reason,01/01/2015,4.5,01/01/2015,4.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... for at least one specific reason,01/01/2015,9.6,01/01/2015,9.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... for at least one specific reason,01/01/2015,16.2,01/01/2015,16.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... for at least one specific reason,01/01/2015,8.9,01/01/2015,8.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... if she argues with him,01/01/2015,2.1,01/01/2015,2.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... if she argues with him,01/01/2015,4.3,01/01/2015,4.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... if she argues with him,01/01/2015,6.9,01/01/2015,6.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... if she argues with him,01/01/2015,3.0,01/01/2015,3.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... if she burns the food,01/01/2015,0.7,01/01/2015,0.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... if she burns the food,01/01/2015,2.2,01/01/2015,2.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... if she burns the food,01/01/2015,3.2,01/01/2015,3.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... if she burns the food,01/01/2015,0.9,01/01/2015,0.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... if she goes out without telling him,01/01/2015,2.9,01/01/2015,2.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... if she goes out without telling him,01/01/2015,3.5,01/01/2015,3.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... if she goes out without telling him,01/01/2015,6.5,01/01/2015,6.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... if she goes out without telling him,01/01/2015,2.2,01/01/2015,2.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... if she neglects the children,01/01/2015,1.5,01/01/2015,1.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... if she neglects the children,01/01/2015,3.9,01/01/2015,3.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... if she neglects the children,01/01/2015,8.0,01/01/2015,8.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... if she neglects the children,01/01/2015,4.7,01/01/2015,4.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Higher,... if she refuses to have sex with him,01/01/2015,0.6,01/01/2015,0.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,No education,... if she refuses to have sex with him,01/01/2015,5.0,01/01/2015,5.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Primary,... if she refuses to have sex with him,01/01/2015,6.4,01/01/2015,6.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Education,Secondary,... if she refuses to have sex with him,01/01/2015,2.6,01/01/2015,2.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... for at least one specific reason,01/01/2015,10.6,01/01/2015,10.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... for at least one specific reason,01/01/2015,14.9,01/01/2015,14.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... for at least one specific reason,01/01/2015,18.5,01/01/2015,18.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... if she argues with him,01/01/2015,4.0,01/01/2015,4.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... if she argues with him,01/01/2015,6.0,01/01/2015,6.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... if she argues with him,01/01/2015,8.7,01/01/2015,8.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... if she burns the food,01/01/2015,1.9,01/01/2015,1.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... if she burns the food,01/01/2015,2.3,01/01/2015,2.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... if she burns the food,01/01/2015,3.9,01/01/2015,3.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,3.8,01/01/2015,3.8,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,6.0,01/01/2015,6.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... if she goes out without telling him,01/01/2015,5.9,01/01/2015,5.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... if she neglects the children,01/01/2015,4.6,01/01/2015,4.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... if she neglects the children,01/01/2015,7.6,01/01/2015,7.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... if she neglects the children,01/01/2015,11.1,01/01/2015,11.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,4.1,01/01/2015,4.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,5.4,01/01/2015,5.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,6.6,01/01/2015,6.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... for at least one specific reason,01/01/2015,8.2,01/01/2015,8.2,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... for at least one specific reason,01/01/2015,20.0,01/01/2015,20.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,10.6,01/01/2015,10.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... if she argues with him,01/01/2015,2.8,01/01/2015,2.8,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... if she argues with him,01/01/2015,8.8,01/01/2015,8.8,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,4.7,01/01/2015,4.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... if she burns the food,01/01/2015,1.3,01/01/2015,1.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... if she burns the food,01/01/2015,3.6,01/01/2015,3.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,2.5,01/01/2015,2.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,3.0,01/01/2015,3.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... if she goes out without telling him,01/01/2015,7.5,01/01/2015,7.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,2.4,01/01/2015,2.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... if she neglects the children,01/01/2015,3.5,01/01/2015,3.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... if she neglects the children,01/01/2015,10.7,01/01/2015,10.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,3.1,01/01/2015,3.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,3.3,01/01/2015,3.3,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,7.1,01/01/2015,7.1,2015,True,True,True,True,True,True,True,True
Malawi,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,3.5,01/01/2015,3.5,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Rural,... for at least one specific reason,01/01/2015,13.9,01/01/2015,13.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Urban,... for at least one specific reason,01/01/2015,9.0,01/01/2015,9.0,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Rural,... if she argues with him,01/01/2015,5.7,01/01/2015,5.7,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Urban,... if she argues with him,01/01/2015,3.4,01/01/2015,3.4,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Rural,... if she burns the food,01/01/2015,2.6,01/01/2015,2.6,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Urban,... if she burns the food,01/01/2015,0.9,01/01/2015,0.9,2015,True,True,True,True,True,True,True,True
Malawi,M,Residence,Rural,... if she goes out without telling him,01/01/2015,5.1,01/01/2015,5.1,2015,True,True,True,True,True,True,True,True
